"id","cefr_level","headword","pos","first_meaning","length","meaning_raw","example_ja","topic"
"7254","B2","unusualness","noun","珍しさ","3","珍しさ","その状況の異常さが皆を不快にさせました。",""
"7255","B2","unwilling","adjective","気が進まない、不本意の","11","気が進まない、不本意の","彼女はパーティーに行く気が進まなかった。",""
"7256","B2","unwise","adjective","分別のない","5","分別のない,思慮が足りない,ばかな","そんな急な決断をするのは分別のないことだろう。",""
"7257","B2","unworldly","adjective","超俗の","3","超俗の,物欲を超絶した / 世間知らずの,世慣れていない,うぶな / この世のものではない,精神世界の,天上界の","その荒野は美しくまたこの世のものとは思われないような場所だった。",""
"7258","B2","upbringing","noun","教育","2","(子供の時に受けた)教育,しつけ","私の生い立ちは、私の価値観や信念に大きな影響を与えた。",""
"7259","B2","update","noun","最新情報","4","最新情報","通信社は状況の最新情報を報告しました。",""
"7260","B2","upgrade","noun","上りこうばい","6","上りこうばい,上り坂 / アップグレード(版) / 性能(機能向上)","現在のバージョンは、アップグレード版で置き換えます。",""
"7261","B2","upgrade","verb","を昇格させる","6","〈人〉‘を'昇格させる  / …‘の'品質を改良する","コンピュータの性能を向上させるためにアップグレードする必要があります。",""
"7262","B2","upright","adjective","真っ直ぐに立った","8","『真っ直ぐに立った』,直立した / 『心の真っ直ぐな』,正直な","彼はまっすぐな姿勢で立っていた。",""
"7263","B2","upright","adverb","まっすぐに","5","(上方に)まっすぐに,直立して","私が君に向かって話している時はまっすぐ立っていなさい。",""
"7264","B2","upset","verb","をひっくり返す","7","〈他〉をひっくり返す / 〈計画など〉を駄目にする, を台無しにする / 〈人〉の心を乱す, を狼狽させる /","彼の言うことはいちいち頭に来る。",""
"7265","B2","upside down","adjective","さかさまの","5","さかさまの,転倒して / 混乱した,乱雑な","彼の本はさかさまだった。",""
"7266","B2","upside down","adverb","さかさに","4","『さかさに』,転倒して, / 混乱して,ごたごたと= upside down","曲芸師は素晴らしいさかさになった芸を披露しました。",""
"7267","B2","urban","adjective","都会の","3","都会の / 都会に住む","彼女は都会のライフスタイルが大好きです。",""
"7268","B2","urge","verb","を駆り立てる","6","〈他〉を駆り立てる / を強く促す / を力説する","あなたに決定を再考するように促します。",""
"7269","B2","urgently","adverb","緊急に","3","緊急に / 至急に","私はあなたの助けが至急必要です。",""
"7270","B2","user","noun","使用者","3","使用者,消費者  / 財産権[の使用]","使用者がシステムにログインしました。","Personal identification"
"7271","B2","usher","verb","…を案内する","6","/ (…へ)…を案内する《+名+to(into, in)+名》","私は自分の席まで案内してもらった。",""
"7272","B2","utility","noun","役に立つこと","6","〈U〉役に立つこと / 〈C〉《しばしば複数形で》(ガス・電気・水道などの) 公共事業体","公共事業会社は住民に電気と水を供給しています。",""
"7273","B2","utilize","verb","...を利用する","8","...を利用する, ...を役立たせる","私は技術を利用して仕事のプロセスを効率化しています。",""
"7274","B2","utter","verb","を発する","4","〈音声・言葉など〉‘を'『発する』,口に出す / 〈考え・意見など〉‘を'述べる,表現する","彼女は恐怖の叫び声を発した。",""
"7275","B2","utterly","adverb","全く","2","『全く』,すっかり,完全に([[completely]])","マラソンを走った後、私は全く疲れ果てています。",""
"7276","B2","vacant","adjective","あいている","5","(部屋・家・座席・土地などが)あいている,無人の  / (地位・役職などが)空席の,欠員のある  / 放心した,ぼんやりした;間の抜けた,ばかな  / (時間などが)あいている,暇な","劇場には空席があります。",""
"7277","B2","vaccine","noun","牛痘種","3","牛痘種,痘苗(牛痘を起こすビールスで,天然痘予防のために人体に接種される)  / (伝染病の病原菌から作った)ワクチン","ワクチンは感染症に対する予防策です。","Health and body care; Travel and services vocab"
"7278","B2","valentine","noun","バレンタインカード","9","バレンタインカード(聖バレンタイデーに異性に送るカード) / 《しばしば Valentine》聖バレンタインデーに選ばれた恋人","私は秘密の恋人から美しいバレンタインカードを受け取りました。",""
"7279","B2","valid","adjective","妥当な","3","(理論・理由などが) 妥当な /  (契約・法律などが) 合法的な, 正当な / (ある条件のもとで)有効な","論文で提示された議論は妥当です。",""
"7280","B2","value","verb","を高く評価する、大切にする","13","〈他〉《ある金額に》 ...を評価する, を見積もる《at ...》 / を高く評価する、大切にする","我々は時間を守ることを尊ぶ。",""
"7281","B2","vanish","verb","見えなくなる","6","(特に急に…から)『見えなくなる』,消える《+from+名》(disappear) / (…から)『存在しなくなる』,ゼロになる《+from+名》","マジシャンはウサギを跡形もなく消し去った。",""
"7282","B2","vanity","noun","虚栄心","3","〈U〉(容姿・才能などにおける)『虚栄心』,うぬぼれ / 〈U〉(…の)『空虚さ』,はかなさ,無益さ《+of+名(doing)》 / 〈C〉むなしい物(行為) / 〈C〉(女性の)携帯用化粧バッグ","彼女の虚栄心はとどまるところを知らない。",""
"7283","B2","variation","noun","変化すること","6","〈U〉変化すること, 変動すること / 〈C〉}(個々の)変化, 変化の量(程度) /  変形,変わり種;(生物の)変種 / 《…の》変奏曲《on ...》","鳥の色柄のバリエーションは、環境に溶け込み、捕食者に見つかりにくくする効果があります。",""
"7284","B2","varied","adjective","さまざまな","5","『さまざまな』,いろいろな / 変化のある,変転する","選ぶためのさまざまなオプションがあります。",""
"7285","B2","venture","noun","危険な企て","5","〈U〉〈C〉危険な企て,冒険 / 〈C〉冒険に賭けた物","彼は自分のベンチャーを始めて成功した起業家になった。",""
"7286","B2","venue","noun","開催地","3","〈C〉開催地, 会場 / 犯行地, 現場 / 裁判地 / 《米》 立場, 意見","コンサートの会場は大きなスタジアムです。","Travel"
"7287","B2","verbal","adjective","言葉の","3","言葉の,口頭の","彼女は優れた言葉のスキルを持っています。",""
"7288","B2","verbally","adverb","口頭で","3","口頭で / 動詞として","彼女は口頭で決定に不満を表現しました。",""
"7289","B2","verse","noun","韻文","2","〈U〉韻文, 詩 / 〈C〉詩の一行 / 詩節,連 / 〈U〉特定の詩形 / 〈C〉(聖書の)節","彼は美しい詩を朗読した。",""
"7290","B2","verse","verb","詩で表現する","6","〈自〉詩で表現する / 〈他〉 …を詩で表現する([[versify]])","彼は詩に自分の思いを詠むのが好きです。",""
"7291","B2","version","noun","翻訳","2","(…の)翻訳,訳文(translation)《+of+名》;《しばしば Version》(聖書の)翻訳,欽定訳  / (…についての)[個人的な]説明,所見,解釈《+of+名》  / (ある物の)変形,脚色,…版《+of+名》","これはソフトウェアの最新バージョンです。",""
"7292","B2","versus","preposition","…対","2","(訴訟・競技などで)…対(《略》v.,vs.)(against)  / (比較や二者択一において)…に対して","試合は3対2で終わった。",""
"7293","B2","very","adjective","でさえ","3","/ 《the(this,that,one's)~》まさにその,ちょうどその  / 《the(one's)~》ただ…だけで(mere);(…)でさえ,までも(even)","まさにその反対が真実なのです。",""
